condition,seed_id,repeat_index,lambda1_mean,lambda1_std,lambda1_cv,layerwise_variance_mean,profile_slope_mean,n_tangent_seeds,n_valid,nan_count,renorm_cadence,model_id,compute_time_s
HOMO_A,planning_0,0,0.08253047,0.00494658,0.059936,0.11065636,-0.01061382,10,10,0,4,meta-llama/Llama-3.1-8B-Instruct,5.16
HOMO_A,planning_0,1,0.08253047,0.00494658,0.059936,0.11065636,-0.01061382,10,10,0,4,meta-llama/Llama-3.1-8B-Instruct,5.22
HOMO_A,planning_0,2,0.08253047,0.00494658,0.059936,0.11065636,-0.01061382,10,10,0,4,meta-llama/Llama-3.1-8B-Instruct,5.3
HOMO_A,planning_0,3,0.08253047,0.00494658,0.059936,0.11065636,-0.01061382,10,10,0,4,meta-llama/Llama-3.1-8B-Instruct,5.25
HOMO_A,planning_0,4,0.08253047,0.00494658,0.059936,0.11065636,-0.01061382,10,10,0,4,meta-llama/Llama-3.1-8B-Instruct,5.28
HOMO_A,planning_1,0,0.08190583,0.00224595,0.027421,0.1186731,-0.01249707,10,10,0,4,meta-llama/Llama-3.1-8B-Instruct,5.28
HOMO_A,planning_1,1,0.08190583,0.00224595,0.027421,0.1186731,-0.01249707,10,10,0,4,meta-llama/Llama-3.1-8B-Instruct,5.24
HOMO_A,planning_1,2,0.08190583,0.00224595,0.027421,0.1186731,-0.01249707,10,10,0,4,meta-llama/Llama-3.1-8B-Instruct,5.32
HOMO_A,planning_1,3,0.08190583,0.00224595,0.027421,0.1186731,-0.01249707,10,10,0,4,meta-llama/Llama-3.1-8B-Instruct,5.22
HOMO_A,planning_1,4,0.08190583,0.00224595,0.027421,0.1186731,-0.01249707,10,10,0,4,meta-llama/Llama-3.1-8B-Instruct,5.26
HOMO_A,planning_2,0,0.10000208,0.00267085,0.026708,0.12930932,-0.01583416,10,10,0,4,meta-llama/Llama-3.1-8B-Instruct,5.32
HOMO_A,planning_2,1,0.10000208,0.00267085,0.026708,0.12930932,-0.01583416,10,10,0,4,meta-llama/Llama-3.1-8B-Instruct,5.29
HOMO_A,planning_2,2,0.10000208,0.00267085,0.026708,0.12930932,-0.01583416,10,10,0,4,meta-llama/Llama-3.1-8B-Instruct,5.27
HOMO_A,planning_2,3,0.10000208,0.00267085,0.026708,0.12930932,-0.01583416,10,10,0,4,meta-llama/Llama-3.1-8B-Instruct,5.18
HOMO_A,planning_2,4,0.10000208,0.00267085,0.026708,0.12930932,-0.01583416,10,10,0,4,meta-llama/Llama-3.1-8B-Instruct,5.38
HOMO_A,planning_3,0,0.08786475,0.00403209,0.04589,0.12254695,-0.01213524,10,10,0,4,meta-llama/Llama-3.1-8B-Instruct,5.23
HOMO_A,planning_3,1,0.08786475,0.00403209,0.04589,0.12254695,-0.01213524,10,10,0,4,meta-llama/Llama-3.1-8B-Instruct,5.31
HOMO_A,planning_3,2,0.08786475,0.00403209,0.04589,0.12254695,-0.01213524,10,10,0,4,meta-llama/Llama-3.1-8B-Instruct,5.22
HOMO_A,planning_3,3,0.08786475,0.00403209,0.04589,0.12254695,-0.01213524,10,10,0,4,meta-llama/Llama-3.1-8B-Instruct,5.19
HOMO_A,planning_3,4,0.08786475,0.00403209,0.04589,0.12254695,-0.01213524,10,10,0,4,meta-llama/Llama-3.1-8B-Instruct,5.18
HOMO_A,planning_4,0,0.08041252,0.00282244,0.035099,0.10999066,-0.01031175,10,10,0,4,meta-llama/Llama-3.1-8B-Instruct,5.17
HOMO_A,planning_4,1,0.08041252,0.00282244,0.035099,0.10999066,-0.01031175,10,10,0,4,meta-llama/Llama-3.1-8B-Instruct,5.28
HOMO_A,planning_4,2,0.08041252,0.00282244,0.035099,0.10999066,-0.01031175,10,10,0,4,meta-llama/Llama-3.1-8B-Instruct,5.19
HOMO_A,planning_4,3,0.08041252,0.00282244,0.035099,0.10999066,-0.01031175,10,10,0,4,meta-llama/Llama-3.1-8B-Instruct,5.21
HOMO_A,planning_4,4,0.08041252,0.00282244,0.035099,0.10999066,-0.01031175,10,10,0,4,meta-llama/Llama-3.1-8B-Instruct,5.23
HOMO_A,planning_5,0,0.08198692,0.00424928,0.051829,0.10836591,-0.01155213,10,10,0,4,meta-llama/Llama-3.1-8B-Instruct,5.18
HOMO_A,planning_5,1,0.08198692,0.00424928,0.051829,0.10836591,-0.01155213,10,10,0,4,meta-llama/Llama-3.1-8B-Instruct,5.28
HOMO_A,planning_5,2,0.08198692,0.00424928,0.051829,0.10836591,-0.01155213,10,10,0,4,meta-llama/Llama-3.1-8B-Instruct,5.25
HOMO_A,planning_5,3,0.08198692,0.00424928,0.051829,0.10836591,-0.01155213,10,10,0,4,meta-llama/Llama-3.1-8B-Instruct,5.25
HOMO_A,planning_5,4,0.08198692,0.00424928,0.051829,0.10836591,-0.01155213,10,10,0,4,meta-llama/Llama-3.1-8B-Instruct,5.41
HOMO_B,argumentative_0,0,0.13553132,0.00288495,0.021286,0.481024,-0.03748241,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,5.41
HOMO_B,argumentative_0,1,0.13553132,0.00288495,0.021286,0.481024,-0.03748241,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.34
HOMO_B,argumentative_0,2,0.13553132,0.00288495,0.021286,0.481024,-0.03748241,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.37
HOMO_B,argumentative_0,3,0.13553132,0.00288495,0.021286,0.481024,-0.03748241,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.34
HOMO_B,argumentative_0,4,0.13553132,0.00288495,0.021286,0.481024,-0.03748241,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.32
HOMO_B,argumentative_1,0,0.12971166,0.00380815,0.029359,0.48939127,-0.03970723,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.61
HOMO_B,argumentative_1,1,0.12971166,0.00380815,0.029359,0.48939127,-0.03970723,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.34
HOMO_B,argumentative_1,2,0.12971166,0.00380815,0.029359,0.48939127,-0.03970723,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.31
HOMO_B,argumentative_1,3,0.12971166,0.00380815,0.029359,0.48939127,-0.03970723,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.44
HOMO_B,argumentative_1,4,0.12971166,0.00380815,0.029359,0.48939127,-0.03970723,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.46
HOMO_B,argumentative_2,0,0.13510877,0.00396141,0.02932,0.46758505,-0.03782776,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.39
HOMO_B,argumentative_2,1,0.13510877,0.00396141,0.02932,0.46758505,-0.03782776,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.48
HOMO_B,argumentative_2,2,0.13510877,0.00396141,0.02932,0.46758505,-0.03782776,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.5
HOMO_B,argumentative_2,3,0.13510877,0.00396141,0.02932,0.46758505,-0.03782776,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.44
HOMO_B,argumentative_2,4,0.13510877,0.00396141,0.02932,0.46758505,-0.03782776,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.53
HOMO_B,argumentative_3,0,0.13407079,0.00315645,0.023543,0.51973352,-0.03969039,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.49
HOMO_B,argumentative_3,1,0.13407079,0.00315645,0.023543,0.51973352,-0.03969039,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.4
HOMO_B,argumentative_3,2,0.13407079,0.00315645,0.023543,0.51973352,-0.03969039,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.46
HOMO_B,argumentative_3,3,0.13407079,0.00315645,0.023543,0.51973352,-0.03969039,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.44
HOMO_B,argumentative_3,4,0.13407079,0.00315645,0.023543,0.51973352,-0.03969039,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.52
HOMO_B,argumentative_4,0,0.12601522,0.00345305,0.027402,0.4914854,-0.03830493,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.44
HOMO_B,argumentative_4,1,0.12601522,0.00345305,0.027402,0.4914854,-0.03830493,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.4
HOMO_B,argumentative_4,2,0.12601522,0.00345305,0.027402,0.4914854,-0.03830493,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.41
HOMO_B,argumentative_4,3,0.12601522,0.00345305,0.027402,0.4914854,-0.03830493,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.35
HOMO_B,argumentative_4,4,0.12601522,0.00345305,0.027402,0.4914854,-0.03830493,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.41
HOMO_B,argumentative_5,0,0.13088985,0.00309804,0.023669,0.51314736,-0.04050974,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.41
HOMO_B,argumentative_5,1,0.13088985,0.00309804,0.023669,0.51314736,-0.04050974,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.42
HOMO_B,argumentative_5,2,0.13088985,0.00309804,0.023669,0.51314736,-0.04050974,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.37
HOMO_B,argumentative_5,3,0.13088985,0.00309804,0.023669,0.51314736,-0.04050974,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.42
HOMO_B,argumentative_5,4,0.13088985,0.00309804,0.023669,0.51314736,-0.04050974,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.4
HOMO_B,creative_rewrite_0,0,0.13904729,0.00361624,0.026007,0.49115546,-0.03643897,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.42
HOMO_B,creative_rewrite_0,1,0.13904729,0.00361624,0.026007,0.49115546,-0.03643897,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.3
HOMO_B,creative_rewrite_0,2,0.13904729,0.00361624,0.026007,0.49115546,-0.03643897,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.32
HOMO_B,creative_rewrite_0,3,0.13904729,0.00361624,0.026007,0.49115546,-0.03643897,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.21
HOMO_B,creative_rewrite_0,4,0.13904729,0.00361624,0.026007,0.49115546,-0.03643897,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.41
HOMO_B,creative_rewrite_1,0,0.1272522,0.00246445,0.019367,0.48234421,-0.03671261,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.22
HOMO_B,creative_rewrite_1,1,0.1272522,0.00246445,0.019367,0.48234421,-0.03671261,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.45
HOMO_B,creative_rewrite_1,2,0.1272522,0.00246445,0.019367,0.48234421,-0.03671261,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.39
HOMO_B,creative_rewrite_1,3,0.1272522,0.00246445,0.019367,0.48234421,-0.03671261,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.38
HOMO_B,creative_rewrite_1,4,0.1272522,0.00246445,0.019367,0.48234421,-0.03671261,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.28
HOMO_B,creative_rewrite_2,0,0.13560345,0.0047931,0.035346,0.4727542,-0.03658446,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.47
HOMO_B,creative_rewrite_2,1,0.13560345,0.0047931,0.035346,0.4727542,-0.03658446,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.39
HOMO_B,creative_rewrite_2,2,0.13560345,0.0047931,0.035346,0.4727542,-0.03658446,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.45
HOMO_B,creative_rewrite_2,3,0.13560345,0.0047931,0.035346,0.4727542,-0.03658446,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.45
HOMO_B,creative_rewrite_2,4,0.13560345,0.0047931,0.035346,0.4727542,-0.03658446,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.4
HOMO_B,creative_rewrite_3,0,0.13836035,0.00355369,0.025684,0.4799113,-0.03511898,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.48
HOMO_B,creative_rewrite_3,1,0.13836035,0.00355369,0.025684,0.4799113,-0.03511898,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.46
HOMO_B,creative_rewrite_3,2,0.13836035,0.00355369,0.025684,0.4799113,-0.03511898,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.42
HOMO_B,creative_rewrite_3,3,0.13836035,0.00355369,0.025684,0.4799113,-0.03511898,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.42
HOMO_B,creative_rewrite_3,4,0.13836035,0.00355369,0.025684,0.4799113,-0.03511898,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.43
HOMO_B,creative_rewrite_4,0,0.14003432,0.00385733,0.027546,0.49303303,-0.03650167,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.43
HOMO_B,creative_rewrite_4,1,0.14003432,0.00385733,0.027546,0.49303303,-0.03650167,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.44
HOMO_B,creative_rewrite_4,2,0.14003432,0.00385733,0.027546,0.49303303,-0.03650167,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.39
HOMO_B,creative_rewrite_4,3,0.14003432,0.00385733,0.027546,0.49303303,-0.03650167,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.46
HOMO_B,creative_rewrite_4,4,0.14003432,0.00385733,0.027546,0.49303303,-0.03650167,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.44
HOMO_B,creative_rewrite_5,0,0.13925806,0.00234414,0.016833,0.45901265,-0.03421816,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.38
HOMO_B,creative_rewrite_5,1,0.13925806,0.00234414,0.016833,0.45901265,-0.03421816,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.43
HOMO_B,creative_rewrite_5,2,0.13925806,0.00234414,0.016833,0.45901265,-0.03421816,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.42
HOMO_B,creative_rewrite_5,3,0.13925806,0.00234414,0.016833,0.45901265,-0.03421816,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.42
HOMO_B,creative_rewrite_5,4,0.13925806,0.00234414,0.016833,0.45901265,-0.03421816,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.38
HOMO_B,factual_qa_0,0,0.12246773,0.00261857,0.021382,0.46720537,-0.03650424,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.43
HOMO_B,factual_qa_0,1,0.12246773,0.00261857,0.021382,0.46720537,-0.03650424,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.44
HOMO_B,factual_qa_0,2,0.12246773,0.00261857,0.021382,0.46720537,-0.03650424,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.44
HOMO_B,factual_qa_0,3,0.12246773,0.00261857,0.021382,0.46720537,-0.03650424,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.39
HOMO_B,factual_qa_0,4,0.12246773,0.00261857,0.021382,0.46720537,-0.03650424,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.28
HOMO_B,factual_qa_1,0,0.119099,0.00505398,0.042435,0.49592074,-0.0388175,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.43
HOMO_B,factual_qa_1,1,0.119099,0.00505398,0.042435,0.49592074,-0.0388175,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.33
HOMO_B,factual_qa_1,2,0.119099,0.00505398,0.042435,0.49592074,-0.0388175,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.44
HOMO_B,factual_qa_1,3,0.119099,0.00505398,0.042435,0.49592074,-0.0388175,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.42
HOMO_B,factual_qa_1,4,0.119099,0.00505398,0.042435,0.49592074,-0.0388175,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.42
HOMO_B,factual_qa_2,0,0.13551776,0.00386612,0.028529,0.50281039,-0.03790922,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.43
HOMO_B,factual_qa_2,1,0.13551776,0.00386612,0.028529,0.50281039,-0.03790922,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.37
HOMO_B,factual_qa_2,2,0.13551776,0.00386612,0.028529,0.50281039,-0.03790922,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.43
HOMO_B,factual_qa_2,3,0.13551776,0.00386612,0.028529,0.50281039,-0.03790922,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.43
HOMO_B,factual_qa_2,4,0.13551776,0.00386612,0.028529,0.50281039,-0.03790922,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.43
HOMO_B,factual_qa_3,0,0.12064149,0.00356419,0.029544,0.52474887,-0.0399884,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.38
HOMO_B,factual_qa_3,1,0.12064149,0.00356419,0.029544,0.52474887,-0.0399884,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.43
HOMO_B,factual_qa_3,2,0.12064149,0.00356419,0.029544,0.52474887,-0.0399884,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.42
HOMO_B,factual_qa_3,3,0.12064149,0.00356419,0.029544,0.52474887,-0.0399884,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.32
HOMO_B,factual_qa_3,4,0.12064149,0.00356419,0.029544,0.52474887,-0.0399884,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.22
HOMO_B,factual_qa_4,0,0.1308489,0.00634235,0.048471,0.50110846,-0.04100276,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.22
HOMO_B,factual_qa_4,1,0.1308489,0.00634235,0.048471,0.50110846,-0.04100276,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.29
HOMO_B,factual_qa_4,2,0.1308489,0.00634235,0.048471,0.50110846,-0.04100276,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.38
HOMO_B,factual_qa_4,3,0.1308489,0.00634235,0.048471,0.50110846,-0.04100276,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.32
HOMO_B,factual_qa_4,4,0.1308489,0.00634235,0.048471,0.50110846,-0.04100276,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.27
HOMO_B,factual_qa_5,0,0.12276706,0.00284909,0.023207,0.51777216,-0.04105115,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.38
HOMO_B,factual_qa_5,1,0.12276706,0.00284909,0.023207,0.51777216,-0.04105115,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.37
HOMO_B,factual_qa_5,2,0.12276706,0.00284909,0.023207,0.51777216,-0.04105115,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.39
HOMO_B,factual_qa_5,3,0.12276706,0.00284909,0.023207,0.51777216,-0.04105115,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.42
HOMO_B,factual_qa_5,4,0.12276706,0.00284909,0.023207,0.51777216,-0.04105115,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.22
HOMO_B,instruction_following_0,0,0.13091097,0.00364132,0.027815,0.48837185,-0.03543306,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.28
HOMO_B,instruction_following_0,1,0.13091097,0.00364132,0.027815,0.48837185,-0.03543306,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.44
HOMO_B,instruction_following_0,2,0.13091097,0.00364132,0.027815,0.48837185,-0.03543306,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.45
HOMO_B,instruction_following_0,3,0.13091097,0.00364132,0.027815,0.48837185,-0.03543306,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.41
HOMO_B,instruction_following_0,4,0.13091097,0.00364132,0.027815,0.48837185,-0.03543306,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.48
HOMO_B,instruction_following_1,0,0.12694333,0.00299825,0.023619,0.47219339,-0.03617758,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.42
HOMO_B,instruction_following_1,1,0.12694333,0.00299825,0.023619,0.47219339,-0.03617758,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.38
HOMO_B,instruction_following_1,2,0.12694333,0.00299825,0.023619,0.47219339,-0.03617758,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.42
HOMO_B,instruction_following_1,3,0.12694333,0.00299825,0.023619,0.47219339,-0.03617758,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.43
HOMO_B,instruction_following_1,4,0.12694333,0.00299825,0.023619,0.47219339,-0.03617758,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.41
HOMO_B,instruction_following_2,0,0.1285421,0.00395867,0.030797,0.44131258,-0.03607863,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.36
HOMO_B,instruction_following_2,1,0.1285421,0.00395867,0.030797,0.44131258,-0.03607863,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.42
HOMO_B,instruction_following_2,2,0.1285421,0.00395867,0.030797,0.44131258,-0.03607863,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.41
HOMO_B,instruction_following_2,3,0.1285421,0.00395867,0.030797,0.44131258,-0.03607863,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.36
HOMO_B,instruction_following_2,4,0.1285421,0.00395867,0.030797,0.44131258,-0.03607863,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.42
HOMO_B,instruction_following_3,0,0.14178432,0.00239114,0.016865,0.46196072,-0.03265164,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.43
HOMO_B,instruction_following_3,1,0.14178432,0.00239114,0.016865,0.46196072,-0.03265164,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.43
HOMO_B,instruction_following_3,2,0.14178432,0.00239114,0.016865,0.46196072,-0.03265164,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.37
HOMO_B,instruction_following_3,3,0.14178432,0.00239114,0.016865,0.46196072,-0.03265164,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.44
HOMO_B,instruction_following_3,4,0.14178432,0.00239114,0.016865,0.46196072,-0.03265164,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.38
HOMO_B,instruction_following_4,0,0.13916591,0.00239776,0.017229,0.49855514,-0.03545245,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.44
HOMO_B,instruction_following_4,1,0.13916591,0.00239776,0.017229,0.49855514,-0.03545245,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.36
HOMO_B,instruction_following_4,2,0.13916591,0.00239776,0.017229,0.49855514,-0.03545245,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.45
HOMO_B,instruction_following_4,3,0.13916591,0.00239776,0.017229,0.49855514,-0.03545245,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.44
HOMO_B,instruction_following_4,4,0.13916591,0.00239776,0.017229,0.49855514,-0.03545245,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.46
HOMO_B,instruction_following_5,0,0.12749993,0.0022367,0.017543,0.41946701,-0.03286691,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.52
HOMO_B,instruction_following_5,1,0.12749993,0.0022367,0.017543,0.41946701,-0.03286691,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.46
HOMO_B,instruction_following_5,2,0.12749993,0.0022367,0.017543,0.41946701,-0.03286691,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.53
HOMO_B,instruction_following_5,3,0.12749993,0.0022367,0.017543,0.41946701,-0.03286691,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.5
HOMO_B,instruction_following_5,4,0.12749993,0.0022367,0.017543,0.41946701,-0.03286691,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.46
HOMO_B,paraphrase_0,0,0.13421056,0.00424432,0.031624,0.44507437,-0.03427324,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.42
HOMO_B,paraphrase_0,1,0.13421056,0.00424432,0.031624,0.44507437,-0.03427324,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.42
HOMO_B,paraphrase_0,2,0.13421056,0.00424432,0.031624,0.44507437,-0.03427324,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.37
HOMO_B,paraphrase_0,3,0.13421056,0.00424432,0.031624,0.44507437,-0.03427324,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.42
HOMO_B,paraphrase_0,4,0.13421056,0.00424432,0.031624,0.44507437,-0.03427324,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.42
HOMO_B,paraphrase_1,0,0.13857554,0.00443108,0.031976,0.49175431,-0.03716828,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.44
HOMO_B,paraphrase_1,1,0.13857554,0.00443108,0.031976,0.49175431,-0.03716828,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.38
HOMO_B,paraphrase_1,2,0.13857554,0.00443108,0.031976,0.49175431,-0.03716828,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.44
HOMO_B,paraphrase_1,3,0.13857554,0.00443108,0.031976,0.49175431,-0.03716828,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.43
HOMO_B,paraphrase_1,4,0.13857554,0.00443108,0.031976,0.49175431,-0.03716828,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.43
HOMO_B,paraphrase_2,0,0.13435905,0.00401431,0.029877,0.4869465,-0.03781123,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.38
HOMO_B,paraphrase_2,1,0.13435905,0.00401431,0.029877,0.4869465,-0.03781123,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.43
HOMO_B,paraphrase_2,2,0.13435905,0.00401431,0.029877,0.4869465,-0.03781123,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.44
HOMO_B,paraphrase_2,3,0.13435905,0.00401431,0.029877,0.4869465,-0.03781123,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.45
HOMO_B,paraphrase_2,4,0.13435905,0.00401431,0.029877,0.4869465,-0.03781123,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.38
HOMO_B,paraphrase_3,0,0.14297839,0.00617837,0.043212,0.51145058,-0.03880132,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.43
HOMO_B,paraphrase_3,1,0.14297839,0.00617837,0.043212,0.51145058,-0.03880132,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.43
HOMO_B,paraphrase_3,2,0.14297839,0.00617837,0.043212,0.51145058,-0.03880132,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.45
HOMO_B,paraphrase_3,3,0.14297839,0.00617837,0.043212,0.51145058,-0.03880132,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.44
HOMO_B,paraphrase_3,4,0.14297839,0.00617837,0.043212,0.51145058,-0.03880132,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.38
HOMO_B,paraphrase_4,0,0.13364818,0.00645196,0.048276,0.47236314,-0.03550517,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.42
HOMO_B,paraphrase_4,1,0.13364818,0.00645196,0.048276,0.47236314,-0.03550517,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.41
HOMO_B,paraphrase_4,2,0.13364818,0.00645196,0.048276,0.47236314,-0.03550517,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.37
HOMO_B,paraphrase_4,3,0.13364818,0.00645196,0.048276,0.47236314,-0.03550517,10,10,0,4,Qwen/Qwen2.5-7B-Instruct,3.42
